gene_id,Apoly_Dec_1,Apoly_Dec_2,Apoly_Dec_3,Apoly_Dec_4,Apoly_Dec_5,Apoly_Feb_1,Apoly_Feb_2,Apoly_Feb_3,Apoly_Feb_4,Apoly_Feb_5
gene-LOC110948772|LOC110948772,49,40,56,69,49,0,10,21,15,24
gene-LOC110960559,0,0,0,0,0,0,0,0,0,0
gene-vps39|vps39,89,60,84,75,117,78,81,112,100,89
gene-mpz|mpz,0,0,0,0,0,0,0,2,0,0
gene-eaf1|eaf1,0,2,2,4,3,0,0,3,0,10
gene-acaa2|acaa2,1185,1919,1233,1242,1043,264,209,411,248,191
gene-LOC110961576|LOC110961576,3,9,10,7,9,5,10,4,0,4
gene-LOC110956947|LOC110956947,0,0,0,0,0,0,0,0,0,0
gene-agbl5|agbl5,9,7,6,10,5,3,4,13,9,7
gene-LOC110956724|LOC110956724,29,19,34,37,30,5,30,35,24,25
gene-LOC110946008|LOC110946008,0,0,0,0,0,0,0,0,0,0
gene-yap1|yap1,154,119,221,130,204,155,187,131,171,213
gene-LOC110969279|LOC110969279,4,3,0,3,5,0,3,4,0,5
gene-ppp1r13b|ppp1r13b,45,47,44,46,47,59,34,45,28,37
gene-LOC110958694|LOC110958694,6,22,12,11,29,20,5,6,11,7
gene-LOC110965004|LOC110965004,5,0,0,0,0,0,0,0,0,0
gene-LOC110945738|LOC110945738,5,12,4,11,6,0,0,0,3,3
gene-LOC110949399|LOC110949399,15465,22170,19649,18483,18218,12638,16052,19177,16629,15774
gene-tmem174|tmem174,0,0,0,0,0,0,0,0,0,0
gene-rrn3|rrn3,20,18,36,35,23,62,68,92,126,102
gene-LOC110970583|LOC110970583,0,2,0,0,3,0,0,0,0,0
gene-gja5|gja5,2,0,0,0,0,0,0,0,0,0
gene-tgfbr3|tgfbr3,10,9,7,4,0,0,4,0,0,0
gene-gnal|gnal,134,104,216,95,173,127,185,142,290,216
gene-LOC110956585|LOC110956585,0,0,0,0,0,0,0,0,0,0
gene-serpind1|serpind1,15900,10137,12178,10466,12545,7946,11672,10245,12234,10544
gene-rnf144a|rnf144a,242,41,22,21,13,13,15,13,8,23
gene-atg10|atg10,5,15,12,7,14,9,27,46,46,35
gene-sez6|sez6,0,0,0,0,0,0,0,0,0,0
gene-LOC110945298|LOC110945298,3,3,2,5,2,2,1,4,8,7
gene-LOC110958541|LOC110958541,3,0,2,3,0,0,2,0,0,0
gene-LOC110967371|LOC110967371,0,0,0,0,1,0,0,0,0,0
gene-LOC110966760|LOC110966760,363,29,85,89,99,55,76,62,66,24
gene-cfap73|cfap73,0,0,0,0,0,0,0,0,0,0
gene-ndufaf1|ndufaf1,42,59,30,65,47,33,52,115,88,80
gene-LOC110955137|LOC110955137,1557,1250,3070,1643,2979,4668,4424,4099,5029,4402
gene-LOC110965153|LOC110965153,221,209,147,143,177,178,197,213,130,106
gene-LOC110946760|LOC110946760,1,2,8,4,3,0,1,2,0,2
gene-malrd1|malrd1,0,0,0,0,0,0,0,0,0,0
gene-LOC110948419|LOC110948419,52,40,78,50,28,20,48,28,57,23
gene-LOC110961452|LOC110961452,0,0,0,0,0,0,0,0,0,0
gene-LOC110961607|LOC110961607,65,34,19,25,24,6,11,10,4,0
gene-kiaa0586|kiaa0586,21,27,40,38,36,25,16,6,12,28
gene-LOC110961747|LOC110961747,7,4,3,0,9,7,11,6,6,0
gene-usp39|usp39,27,37,40,33,61,38,44,103,96,83
gene-LOC110969239|LOC110969239,6,14,5,8,18,5,6,3,4,9
gene-LOC110959793|LOC110959793,0,0,1,3,2,1,0,0,0,0
gene-LOC110970257|LOC110970257,30,18,12,13,2,0,0,11,2,4
gene-tmem263|tmem263,48,58,50,73,64,46,33,69,38,31
gene-LOC110965728|LOC110965728,36,12,45,42,99,3,0,0,0,4
gene-LOC110946724|LOC110946724,0,0,1,0,0,1,1,1,1,0
gene-fem1c|fem1c,259,173,388,96,292,228,418,286,305,283
gene-gigyf2|gigyf2,120,137,326,248,257,384,299,341,378,450
gene-LOC110951389|LOC110951389,10,13,4,5,7,9,4,9,3,3
gene-ostc|ostc,691,734,457,426,525,538,1128,1138,1026,678
gene-vps33a|vps33a,53,68,33,41,36,12,9,67,28,25
gene-spg7|spg7,71,46,41,36,23,8,12,25,40,14
gene-LOC110956949|LOC110956949,38,38,26,51,64,48,43,85,46,59
gene-LOC110965474|LOC110965474,1,0,0,0,0,0,0,0,0,0
gene-trnav-cac-7|trnav-cac,0,0,0,0,0,0,0,0,0,0
gene-rras2|rras2,81,69,62,41,75,66,47,41,30,33
gene-LOC110963366|LOC110963366,0,0,0,0,0,0,0,0,0,0
gene-apopt1|apopt1,67,93,65,56,89,74,61,104,62,41
gene-LOC110966684|LOC110966684,0,0,0,0,0,0,0,0,0,0
gene-LOC110972243|LOC110972243,4,5,10,8,6,0,2,5,5,5
gene-LOC110962404|LOC110962404,12,15,16,23,27,21,27,22,46,26
gene-LOC110972622|LOC110972622,10,5,4,5,3,0,4,5,4,10
gene-LOC110947714|LOC110947714,1,1,0,0,0,0,0,0,0,0
gene-trnal-aag-4|trnal-aag,0,0,0,0,0,0,0,0,0,0
gene-psmd2|psmd2,276,450,520,303,428,263,533,668,819,681
gene-LOC110965782|LOC110965782,0,0,0,0,0,0,0,0,0,0
gene-LOC110970413|LOC110970413,7,6,6,13,6,0,3,7,6,7
gene-sox17|sox17,3,8,7,5,5,8,7,9,3,10
gene-adgrg7|adgrg7,0,0,0,0,0,0,0,5,0,18
gene-LOC110951451|LOC110951451,2,4,0,4,4,4,0,0,0,0
gene-LOC110970704|LOC110970704,0,0,0,0,0,0,0,0,0,0
gene-prcc|prcc,65,69,62,71,93,69,65,144,111,108
gene-rps26|rps26,4288,4639,3684,4505,5056,5318,3921,3989,3663,3496
gene-LOC110958833|LOC110958833,273,190,269,186,323,286,272,313,264,236
gene-gemin7|gemin7,27,27,22,30,56,43,27,57,41,34
gene-ube2o|ube2o,18,10,15,17,14,8,15,44,55,58
gene-LOC110958641|LOC110958641,46,22,20,42,18,10,24,35,11,21
gene-LOC110947144|LOC110947144,5,0,2,7,0,3,3,2,0,4
gene-LOC110963411|LOC110963411,0,0,0,0,0,0,0,0,0,0
gene-LOC110961112|LOC110961112,10,8,6,0,4,0,4,0,4,0
gene-LOC110966608|LOC110966608,0,2,0,0,0,0,0,5,2,0
gene-pde9a|pde9a,0,3,0,0,4,5,0,0,0,2
gene-LOC110957689|LOC110957689,0,0,0,0,0,0,0,0,0,0
gene-dennd2d|dennd2d,440,365,283,347,283,114,135,210,152,136
gene-aadacl4|aadacl4,0,0,0,2,0,0,0,0,0,0
gene-LOC110947464|LOC110947464,0,0,0,0,0,0,0,0,0,0
gene-LOC110952194|LOC110952194,8,6,0,9,8,0,0,2,5,0
gene-LOC110961900|LOC110961900,7,3,2,3,4,6,5,12,8,11
gene-LOC110969873|LOC110969873,0,0,0,0,0,0,0,0,0,0
gene-LOC110955917|LOC110955917,255,378,326,400,421,291,209,244,250,167
gene-paip2b|paip2b,830,853,1058,553,864,415,523,811,682,425
gene-LOC110951318|LOC110951318,211,130,110,165,128,179,63,89,73,50
gene-rbpms2|rbpms2,15,26,23,28,32,36,27,14,34,36
gene-LOC110949562|LOC110949562,4,4,9,4,4,7,4,2,0,0
gene-LOC110951600|LOC110951600,0,0,0,0,0,0,0,0,0,0
gene-LOC110967491|LOC110967491,8435,1614,12451,12312,7444,5886,7913,26652,6870,8820
gene-LOC110957158|LOC110957158,4,6,6,0,4,0,7,0,6,5
gene-LOC110954564|LOC110954564,193,84,25,65,49,12,11,9,15,7
gene-LOC110969708|LOC110969708,0,0,0,0,0,0,0,0,0,0
gene-LOC110963886|LOC110963886,0,0,0,0,0,0,0,0,0,0
gene-LOC110956957|LOC110956957,45,34,53,58,92,72,62,76,36,19
gene-LOC110945812|LOC110945812,24,16,17,7,16,3,39,11,23,50
gene-LOC110965304|LOC110965304,33,32,67,35,21,5,29,21,13,25
gene-LOC110967608|LOC110967608,382,365,1384,34,406,33,7333,58,3618,9824
gene-LOC110966453|LOC110966453,15,6,6,10,5,3,2,3,2,2
gene-tm4sf5|tm4sf5,2698,1961,1151,1810,1693,793,1073,1229,1026,742
gene-LOC110970132,0,0,0,0,0,0,0,0,0,0
gene-mpp3|mpp3,0,0,0,0,0,0,0,0,0,0
gene-sfxn1|sfxn1,32,21,12,10,6,0,0,4,0,5
gene-kbtbd12|kbtbd12,0,0,0,0,0,0,0,0,0,0
gene-LOC110964663|LOC110964663,0,0,0,0,0,0,0,0,0,0
gene-vwa8|vwa8,52,54,73,48,30,6,13,18,17,22
gene-LOC110969504|LOC110969504,5,3,4,8,4,2,6,3,4,6
gene-LOC110972211|LOC110972211,36,37,52,27,59,73,78,138,133,162
gene-LOC110945423|LOC110945423,12,0,0,0,8,0,0,0,0,10
gene-LOC110971989|LOC110971989,0,0,0,0,0,0,0,0,0,0
gene-tnfrsf13b|tnfrsf13b,0,0,0,0,0,0,0,0,0,0
gene-LOC110949293|LOC110949293,0,0,0,0,0,0,0,0,0,0
gene-LOC110948790|LOC110948790,18,28,408,26,90,497,133,306,230,114
gene-LOC110945994|LOC110945994,3,4,0,3,4,0,2,1,0,3
gene-sema3a|sema3a,6,0,0,0,0,0,4,0,0,0
gene-LOC110968568|LOC110968568,666,502,840,408,434,314,642,737,511,414
gene-trnaa-ugc-4|trnaa-ugc,0,0,0,0,0,0,0,0,0,0
gene-LOC110959052|LOC110959052,4,0,4,0,5,4,5,0,0,0
gene-rnls|rnls,309,331,257,255,242,165,198,238,203,144
gene-LOC110953117|LOC110953117,0,0,0,0,0,0,0,0,0,0
gene-serpine2|serpine2,86,121,151,99,125,200,128,155,170,159
gene-LOC110951502|LOC110951502,0,0,0,4,4,0,0,0,0,0
gene-LOC110972611|LOC110972611,15,10,15,12,9,5,8,4,4,2
gene-LOC110964266|LOC110964266,189,141,171,156,139,36,33,31,16,12
gene-LOC110966888|LOC110966888,1456,1375,1510,1180,1530,710,883,856,783,710
gene-gpr161|gpr161,9,7,6,7,24,6,11,20,12,9
gene-cdkl1|cdkl1,905,568,690,518,547,182,86,106,149,59
gene-LOC110967106|LOC110967106,0,0,0,0,0,0,0,0,0,0
gene-otud7a|otud7a,4,5,0,7,0,3,0,0,0,0
gene-LOC110945533|LOC110945533,0,0,0,0,0,0,0,0,0,0
gene-tmx2|tmx2,31,14,31,18,28,6,3,6,4,2
gene-fbxo18|fbxo18,42,24,26,30,41,6,8,20,10,26
gene-LOC110972176|LOC110972176,5,5,13,13,27,0,0,8,0,7
gene-efnb2|efnb2,25,10,18,15,25,20,23,34,11,17
gene-LOC110968416|LOC110968416,298,254,416,338,518,517,663,673,968,952
gene-LOC110948527|LOC110948527,37,65,113,71,139,188,258,149,250,255
gene-LOC110947300|LOC110947300,0,0,0,0,0,0,0,0,0,0
gene-map2k7|map2k7,41,31,51,38,23,35,37,33,78,49
gene-blmh|blmh,290,293,319,289,446,271,303,360,251,249
gene-LOC110968360,0,0,0,0,0,0,0,0,0,0
gene-LOC110970569|LOC110970569,28,29,41,19,61,65,96,85,137,78
gene-nyx|nyx,0,0,0,0,0,0,0,0,0,0
gene-LOC110945667|LOC110945667,0,0,0,0,0,0,0,0,0,0
gene-LOC110972084|LOC110972084,0,0,0,0,0,0,0,0,0,0
gene-trnap-agg-27|trnap-agg,0,0,0,0,0,0,0,0,0,0
gene-LOC110955424|LOC110955424,0,3,0,0,0,0,0,0,0,0
gene-LOC110966480|LOC110966480,904,1293,863,798,885,738,721,891,580,523
gene-LOC110970585|LOC110970585,92,82,175,105,84,268,137,124,173,158
gene-LOC110946845|LOC110946845,0,0,0,0,0,0,0,0,0,0
gene-LOC110946963|LOC110946963,99,116,83,65,84,105,37,62,13,36
gene-rnpc3|rnpc3,39,35,9,19,5,9,7,9,0,8
gene-LOC110947592|LOC110947592,2,2,3,4,5,3,2,3,2,2
gene-nr1h3|nr1h3,1071,1265,1953,1613,1862,1731,1361,916,1252,866
gene-LOC110950667|LOC110950667,0,0,0,0,0,0,0,0,0,0
gene-xpo5|xpo5,24,33,19,14,24,18,18,24,35,15
gene-LOC110951326|LOC110951326,91,33,10,23,22,0,2,9,4,5
gene-LOC110948336|LOC110948336,25,49,13,30,56,24,20,19,8,13
gene-LOC110945488|LOC110945488,16,13,18,22,22,38,55,65,86,82
gene-rbm27|rbm27,29,31,34,30,30,33,27,74,54,63
gene-LOC110965482|LOC110965482,97,98,95,78,93,58,171,320,315,262
gene-LOC110960675|LOC110960675,311,241,234,192,267,138,164,175,159,105
gene-LOC110949139|LOC110949139,10,6,4,8,8,5,0,7,4,5
gene-LOC110967227|LOC110967227,33,20,24,27,61,25,28,45,53,42
gene-tarbp1|tarbp1,7,17,22,9,14,18,33,48,27,79
gene-LOC110969005|LOC110969005,0,0,0,0,0,0,0,0,0,0
gene-nrgn|nrgn,0,0,0,0,0,0,0,0,3,0
gene-cmc2|cmc2,44,31,31,44,37,26,51,100,30,52
gene-naca|naca,6886,6378,5482,6250,6906,9270,8241,8226,7238,6637
gene-LOC110972350|LOC110972350,0,0,0,0,0,0,0,0,0,0
gene-LOC110965398|LOC110965398,0,0,0,0,2,0,0,0,0,0
gene-LOC110966388|LOC110966388,0,0,0,0,0,0,0,0,0,0
gene-LOC110946526|LOC110946526,0,0,0,0,0,0,0,0,0,0
gene-trnat-ugu-21|trnat-ugu,0,0,0,0,0,0,0,0,0,0
gene-LOC110954185|LOC110954185,27,25,9,14,18,5,7,41,15,12
gene-LOC110971309|LOC110971309,4,0,0,0,0,0,0,0,0,0
gene-LOC110955530|LOC110955530,314,221,307,321,303,92,52,73,78,53
gene-LOC110970213|LOC110970213,14,0,11,20,22,13,7,13,15,10
gene-LOC110970186|LOC110970186,0,0,0,0,2,0,0,0,0,0
gene-LOC110945893|LOC110945893,25,22,23,21,32,58,50,58,59,72
gene-endov|endov,41,29,21,20,24,9,19,17,11,7
gene-rbm42|rbm42,59,55,46,50,71,30,37,92,62,69
gene-aamdc|aamdc,128,111,73,98,91,23,46,66,45,38
gene-LOC110966838|LOC110966838,0,0,0,0,0,0,0,0,0,0
gene-p4ha1|p4ha1,34,38,39,26,17,18,27,47,15,27
gene-LOC110946952|LOC110946952,2,3,3,5,3,0,0,0,1,0
gene-traip|traip,37,4,15,33,59,0,0,1,0,0
gene-fzd10|fzd10,35,15,22,22,23,6,18,18,19,16
gene-LOC110958422|LOC110958422,0,0,0,0,0,0,0,0,0,0
gene-LOC110960914|LOC110960914,0,0,0,2,0,0,0,0,0,0
gene-LOC110946093|LOC110946093,0,0,0,0,0,0,0,0,0,0
gene-LOC110959652|LOC110959652,0,5,5,0,0,4,3,0,0,0
gene-LOC110949193|LOC110949193,0,0,0,2,0,0,0,0,0,3
gene-lsg1|lsg1,76,65,108,91,122,233,282,312,309,382
gene-capn15|capn15,31,88,171,80,66,34,54,61,129,121
gene-LOC110949415|LOC110949415,26,30,27,53,15,10,16,30,27,42
gene-LOC110957985|LOC110957985,3,11,21,8,4,12,10,6,17,7
gene-LOC110950261|LOC110950261,0,0,0,0,0,0,0,0,0,0
gene-LOC110955676|LOC110955676,23,13,14,16,16,25,15,43,33,35
gene-ensa|ensa,165,134,103,89,101,70,75,133,106,63
gene-LOC110957896|LOC110957896,0,0,0,0,0,0,0,0,0,0
gene-LOC110947120|LOC110947120,159,85,165,80,69,27,64,67,68,54
gene-LOC110972427|LOC110972427,0,0,0,0,0,0,0,0,0,0
gene-aadat|aadat,209,209,190,146,138,69,57,63,39,48
gene-LOC110952791|LOC110952791,0,0,1,1,0,0,0,0,0,0
gene-atp5e|atp5e,618,731,472,547,585,820,692,688,541,507
gene-hat1|hat1,130,78,68,104,153,25,28,70,28,24
gene-stx18|stx18,69,57,27,39,55,23,59,128,136,73
gene-LOC110952692|LOC110952692,0,0,0,0,0,0,0,0,0,0
gene-LOC110956134|LOC110956134,110,63,66,52,32,15,24,36,19,11
gene-magoh|magoh,112,160,150,198,235,149,195,216,187,194
gene-LOC110950161,0,0,0,0,0,0,0,1,0,0
gene-LOC110958956|LOC110958956,0,0,0,0,0,0,0,0,0,0
gene-LOC110972700|LOC110972700,2,0,0,2,0,0,0,0,0,0
gene-LOC110961726|LOC110961726,0,0,0,0,0,0,0,0,0,0
gene-LOC110971622|LOC110971622,32,20,15,16,16,6,23,22,26,16
gene-nav2|nav2,218,98,92,139,83,58,51,39,31,34
gene-ntf3|ntf3,0,3,0,0,0,0,0,0,2,0
gene-LOC110946878|LOC110946878,5,10,18,12,13,7,21,26,26,13
gene-LOC110946219|LOC110946219,7,7,5,6,7,4,3,0,0,3
gene-rpl30|rpl30,5469,5340,3584,5008,5069,6020,4370,4024,4244,3831
gene-auh|auh,920,957,788,648,640,159,218,200,114,92
gene-polr1b|polr1b,19,19,60,25,39,98,144,135,159,205
gene-trnak-cuu-20|trnak-cuu,0,0,0,0,0,0,0,0,0,0
gene-LOC110947774|LOC110947774,37,36,37,27,31,15,12,10,12,12
gene-LOC110970498|LOC110970498,7,11,10,19,12,10,9,15,9,8
gene-hltf|hltf,83,65,62,59,120,38,39,40,28,30
gene-LOC110945962|LOC110945962,0,0,0,0,0,0,0,0,0,2
gene-LOC110949979|LOC110949979,0,0,0,0,0,0,0,0,0,0
gene-LOC110946205|LOC110946205,0,0,0,1,0,0,0,0,0,1
gene-krt222|krt222,95,32,33,19,33,0,0,4,2,4
gene-LOC110967403|LOC110967403,0,0,0,0,0,0,0,0,0,0
gene-LOC110968254|LOC110968254,5,10,23,10,10,0,10,16,7,7
gene-LOC110969640|LOC110969640,27,29,30,35,30,6,32,41,51,33
gene-anxa6|anxa6,914,453,613,649,433,208,549,179,354,169
gene-nkiras2|nkiras2,86,61,68,35,80,20,43,59,54,40
gene-LOC110947025|LOC110947025,7,19,14,14,25,8,12,9,5,10
gene-LOC110973008|LOC110973008,5,0,4,2,8,0,3,4,2,0
gene-LOC110955897|LOC110955897,98,66,76,100,95,77,123,166,204,166
gene-LOC110961982|LOC110961982,4,0,0,6,4,0,0,0,0,0
gene-LOC110947114|LOC110947114,19,5,10,10,22,0,0,11,0,0
gene-LOC110957149|LOC110957149,4,0,0,10,0,0,0,0,0,0
gene-adprm|adprm,18,14,27,9,29,18,38,45,66,39
gene-LOC110952789|LOC110952789,0,0,0,0,0,0,0,0,0,0
gene-LOC110965805|LOC110965805,0,0,0,0,0,0,0,0,0,0
STRG.19421|LOC110946956,1,0,7,3,4,1,3,2,0,2
gene-otud4|otud4,8,13,23,26,17,14,7,0,13,9
gene-LOC110955921|LOC110955921,4,3,6,14,23,0,0,0,0,0
gene-LOC110961486|LOC110961486,190,105,145,111,262,286,556,199,449,358
gene-rad54l|rad54l,13,2,7,13,12,0,0,3,3,0
gene-slc25a19|slc25a19,5,4,4,7,4,3,5,7,11,10
gene-trnar-ccu-16|trnar-ccu,0,0,0,0,0,0,0,0,0,0
gene-LOC110949845|LOC110949845,0,0,0,1,0,0,0,0,0,0
gene-LOC110953660|LOC110953660,42,56,62,50,88,77,78,85,98,86
gene-trnam-cau-4|trnam-cau,0,0,0,0,0,0,0,0,0,0
STRG.19156|LOC110946379,1,2,0,2,1,1,1,5,2,2
gene-LOC110959048|LOC110959048,0,0,0,0,0,0,0,0,0,0
gene-LOC110970790|LOC110970790,0,0,0,0,0,0,0,0,0,0
gene-LOC110946820|LOC110946820,4,3,3,3,2,3,2,3,0,1
gene-lgr4|lgr4,79,41,22,34,23,9,5,16,0,9
gene-rgs12|rgs12,41,48,39,28,40,35,15,13,8,20
gene-LOC110946839|LOC110946839,5,7,5,9,13,2,4,2,7,8
gene-LOC110950635|LOC110950635,35,10,5,9,8,6,4,16,4,3
gene-LOC110956764|LOC110956764,0,0,0,0,0,1,0,0,0,0
gene-usp49|usp49,2,0,9,17,15,9,16,7,16,22
gene-LOC110950445|LOC110950445,46,21,25,29,16,5,3,7,0,0
gene-LOC110946609|LOC110946609,0,0,0,0,0,0,0,0,0,0
gene-LOC110972698|LOC110972698,0,0,0,0,0,0,0,0,0,0
gene-LOC110946341|LOC110946341,51,44,58,36,49,32,39,50,50,65
gene-LOC110950372|LOC110950372,0,2,0,0,0,0,0,0,0,0
gene-gys1|gys1,27,58,24,24,34,16,35,37,29,29
gene-trnad-guc-6|trnad-guc,0,0,0,0,0,0,0,0,0,0
gene-LOC110956771|LOC110956771,49,74,71,78,83,87,63,111,124,80
gene-LOC110946090|LOC110946090,17,76,20,14,9,0,10,35,18,4
gene-cmss1|cmss1,14,17,9,11,29,4,5,21,10,9
STRG.18037|LOC110972035,130,93,88,108,69,47,51,53,65,57
gene-trnaa-agc-4|trnaa-agc,0,0,0,0,0,0,0,0,0,0
gene-LOC110970108|LOC110970108,0,0,0,2,0,0,0,0,2,0
gene-LOC110956392|LOC110956392,0,0,0,0,0,0,0,0,0,0
gene-trib2|trib2,22,16,4,29,26,12,10,9,7,15
gene-LOC110961443|LOC110961443,22,8,14,9,17,10,19,22,14,8
gene-ccdc47|ccdc47,441,618,442,455,508,370,452,595,467,433
gene-LOC110955660|LOC110955660,0,0,0,0,0,0,0,0,0,0
gene-LOC110971593|LOC110971593,1,1,0,2,3,0,0,0,2,0
gene-LOC110955406|LOC110955406,0,0,0,0,0,0,0,0,0,0
gene-LOC110970557|LOC110970557,599,530,577,293,406,342,526,497,593,456
gene-zdhhc9|zdhhc9,230,185,76,111,79,36,35,48,44,28
gene-LOC110958701|LOC110958701,2,3,0,0,3,13,4,26,37,9
gene-LOC110946316|LOC110946316,0,2,0,0,2,4,0,0,0,0
gene-trhde|trhde,0,0,0,0,0,0,0,0,0,0
gene-LOC110952129|LOC110952129,0,2,0,0,0,0,4,6,0,7
gene-tcp11l2|tcp11l2,17,17,20,14,20,10,12,17,8,6
gene-rasgrp3|rasgrp3,139,60,103,47,88,105,24,30,24,42
gene-LOC110965494|LOC110965494,16,7,13,27,98,10,30,16,19,34
gene-LOC110965824|LOC110965824,9,6,5,3,6,0,0,3,0,0
gene-tmem9b|tmem9b,219,131,163,194,164,134,134,224,161,158
gene-LOC110953592|LOC110953592,25,22,7,17,15,13,2,17,6,12
gene-LOC110951391|LOC110951391,165,143,194,145,185,187,135,161,163,141
gene-etfb|etfb,2875,4667,4643,3183,3477,4155,3041,4374,2463,1702
gene-trnah-gug-6|trnah-gug,0,0,0,0,0,0,0,0,0,0
gene-LOC110948913|LOC110948913,74,53,51,30,33,34,19,49,57,52
gene-LOC110946978|LOC110946978,0,0,0,0,0,0,0,0,0,0
gene-LOC110957534|LOC110957534,0,0,0,0,0,0,0,0,0,0
gene-LOC110948041|LOC110948041,11,44,55,36,34,17,6,9,0,8
gene-LOC110968410|LOC110968410,5,4,11,6,0,2,4,4,3,5
gene-LOC110957773|LOC110957773,0,0,0,0,0,0,0,0,0,0
gene-surf6|surf6,21,41,51,43,83,105,171,295,252,245
gene-trnas-gcu-2|trnas-gcu,0,0,0,0,0,0,0,0,0,0
gene-brca1|brca1,19,6,9,21,24,0,0,6,4,2
gene-pfkfb3|pfkfb3,39,25,17,8,32,15,17,4,14,15
gene-LOC110961117|LOC110961117,0,0,0,0,0,0,0,0,0,0
gene-LOC110964261|LOC110964261,2,0,0,0,0,0,0,2,0,0
gene-LOC110972227|LOC110972227,29,22,12,13,22,10,8,5,5,8
gene-LOC110964538|LOC110964538,52,10,35,28,29,12,12,0,10,11
gene-LOC110958299|LOC110958299,0,0,0,0,0,0,0,0,0,0
gene-LOC110947719|LOC110947719,0,0,0,0,0,2,0,0,0,0
gene-LOC110970598|LOC110970598,0,0,0,0,0,0,0,0,0,0
gene-fggy|fggy,178,156,115,155,135,80,98,149,59,106
gene-LOC110955607|LOC110955607,5,9,3,5,6,5,4,0,6,0
gene-eif2s2|eif2s2,284,314,607,336,599,744,1015,1081,1298,1065
gene-c8g|c8g,3592,4242,2700,2719,3140,4192,3029,4207,3601,3400
gene-mest|mest,345,278,213,257,276,124,165,165,100,71
gene-LOC110972123|LOC110972123,0,0,0,0,0,0,2,0,0,0
gene-parp10|parp10,80,65,88,89,124,82,114,175,170,155
gene-LOC110949260|LOC110949260,2,5,0,0,4,4,10,3,0,7
gene-amdhd1|amdhd1,190,188,144,176,106,24,31,64,53,30
gene-LOC110946259|LOC110946259,2,4,10,9,8,3,7,17,18,13
gene-rassf9|rassf9,14,16,7,11,9,11,4,8,10,0
gene-LOC110945935|LOC110945935,0,0,0,0,0,0,0,0,0,0
gene-ckap2|ckap2,114,46,44,114,152,0,2,3,0,0
gene-LOC110971353|LOC110971353,2,1,2,0,1,2,2,1,0,1
gene-LOC110972839|LOC110972839,59,53,44,55,46,18,28,24,17,16
gene-LOC110964954|LOC110964954,1454,809,1182,620,724,1362,823,815,776,607
gene-LOC110961568|LOC110961568,0,198,181,301,481,40,0,0,87,0
gene-LOC110968549|LOC110968549,4,2,0,0,0,0,0,0,0,0
gene-LOC110954099|LOC110954099,0,4,8,13,5,5,6,7,3,16
gene-pde6g|pde6g,0,0,0,0,0,0,0,0,0,0
gene-LOC110945317|LOC110945317,0,0,0,0,0,0,0,0,0,0
gene-LOC110946315|LOC110946315,8,2,4,7,20,1,2,4,3,7
gene-LOC110966638|LOC110966638,5,3,6,5,6,2,6,4,10,17
gene-LOC110948610|LOC110948610,0,0,0,1,0,0,0,0,1,0
gene-LOC110955426|LOC110955426,0,0,0,0,0,0,0,2,7,0
gene-LOC110963764|LOC110963764,0,0,0,0,0,0,0,0,0,0
gene-LOC110965295|LOC110965295,0,0,2,0,2,0,0,0,0,0
gene-gle1|gle1,54,49,96,75,104,69,122,166,184,144
gene-tmem187|tmem187,15,17,12,7,11,11,4,15,3,3
gene-LOC110972749|LOC110972749,0,0,0,0,0,0,0,0,0,0
gene-glrx2|glrx2,7,7,12,13,13,4,8,32,35,16
gene-LOC110972609|LOC110972609,10,5,13,2,10,14,4,0,3,0
gene-LOC110971996|LOC110971996,2,0,0,2,0,0,0,2,0,1
gene-LOC110956760,0,0,0,1,0,0,0,0,0,0
gene-LOC110972808|LOC110972808,0,0,0,0,0,0,0,0,0,0
gene-taok3|taok3,64,70,97,68,68,44,33,52,57,36
gene-LOC110971061|LOC110971061,408,465,540,454,431,288,343,557,353,262
gene-LOC110951230|LOC110951230,0,0,3,0,0,2,0,6,0,0
gene-trnar-ucu-9|trnar-ucu,0,0,0,0,0,0,0,0,0,0
gene-arl6ip5|arl6ip5,83,61,70,67,97,85,118,167,151,192
gene-thap1|thap1,31,22,16,13,17,8,7,23,13,5
gene-LOC110970307|LOC110970307,0,0,0,0,0,0,0,0,0,0
gene-tbr1|tbr1,0,0,0,0,0,2,4,0,0,0
gene-tax1bp3|tax1bp3,85,86,106,64,119,57,66,60,78,73
gene-LOC110967265|LOC110967265,60,65,86,40,41,8,14,21,13,10
gene-mrpl37|mrpl37,31,85,106,68,140,118,161,211,203,216
gene-LOC110952958|LOC110952958,0,19,6,18,65,10,14,8,27,22
gene-adamts8|adamts8,0,2,0,0,0,2,1,0,0,0
gene-LOC110948983|LOC110948983,55,45,34,30,62,57,29,62,37,50
gene-LOC110969756|LOC110969756,6,7,13,15,8,7,7,6,5,19
gene-disc1|disc1,308,178,105,153,150,36,61,186,174,98
gene-LOC110962066|LOC110962066,177,124,152,91,178,268,230,271,302,311
gene-LOC110955197|LOC110955197,147,70,51,71,66,28,26,59,46,31
gene-LOC110964080|LOC110964080,0,0,0,0,0,0,0,0,0,0
gene-LOC110962424|LOC110962424,7,4,3,4,6,15,2,6,5,0
gene-LOC110952702|LOC110952702,195,230,233,225,311,135,153,304,250,196
gene-cemip|cemip,0,0,3,0,0,0,0,3,4,0
gene-ephx4|ephx4,0,0,0,0,0,0,0,0,0,0
gene-ssfa2|ssfa2,177,67,68,95,131,58,79,161,83,63
